pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
30-30,2-1,0-0,1.0,679999,,,20,,1,Deuce,Thomas Paulsell,Far,0.0,T,-30.9567421259683,0.13465660542424,1.0,Wide,115.37950568673,-211.575995187992,,-71.6349026683794,489.156348424944,,,,,,,,,,,,,,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,2nd Serve In,Wide,
30-30,2-1,0-0,,694999,,,20,,2,Deuce,Thomas Paulsell,Far,,,,,,,,,,174.39530839886,-467.959913604308,Crosscourt,Backhand,,,,,,,,,,-12.6696248906321,372.799300087296,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
30-30,2-1,0-0,,695999,,,20,,3,Deuce,Thomas Paulsell,Far,,,,,,,,,,-53.056578083962094,552.410351049583,Crosscourt,Forehand,,,,,,,,,,106.931162510881,-218.428669072503,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
30-30,2-1,0-0,,697000,,,20,,4,Deuce,Thomas Paulsell,Far,,,,,,,,,,173.039134951792,-481.415009842271,Down the Line,Backhand,,,,,,,,,,119.300049212537,242.681747593925,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
30-30,2-1,0-0,,698999,,,20,,5,Ad,Thomas Paulsell,Far,,,,,,,,,,80.6119586613757,465.95656167954894,Down the Line,Backhand,1.0,,,,,,,,,103.397440944828,-253.266759623666,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
30-30,2-1,0-0,,700000,1.0,700000.0,20,,6,Deuce,Thomas Paulsell,Far,,,,,,,,,,120.28628062111,-455.804992344472,Down the Line,Backhand,,,,,,,,,,113.265037182794,-61.5755796150163,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,Thomas Paulsell,1,,,
40-30,2-1,0-0,1.0,728000,,,21,,1,Ad,Thomas Paulsell,Far,0.0,T,-35.0751749781096,0.536942257217559,1.0,T,-17.9040080927292,-156.310022965799,,8.28957239719607,445.402597331354,,,1.0,,,,,,,,,,,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Thomas Paulsell,,,,,,2nd Serve In,T,
40-30,2-1,0-0,,744000,,,21,,2,Ad,Thomas Paulsell,Far,,,,,,,,,,-24.805714129471,-457.635908792415,Crosscourt,Backhand,,,,,,,,,,107.109607392771,403.63734689393,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Deep
40-30,2-1,0-0,,745999,,,21,,3,Ad,Thomas Paulsell,Far,,,,,,,,,,112.038353018315,494.214698162474,Crosscourt,Backhand,,,,,,,,,,-22.6639927821405,-347.267366578998,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
40-30,2-1,0-0,,747000,,,21,,4,Ad,Thomas Paulsell,Far,,,,,,,,,,-27.5663276465299,-488.275606955128,Crosscourt,Forehand,,,,,,,,,,96.8837434382702,394.861318897434,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
40-30,2-1,0-0,,747999,,,21,,5,Ad,Thomas Paulsell,Far,,,,,,,,,,122.766212817084,536.779046368927,Crosscourt,Backhand,,,,,,,,,,-113.719685039311,-217.556233595688,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
40-30,2-1,0-0,,750000,,,21,,6,Ad,Thomas Paulsell,Far,,,,,,,,,,-179.819351487221,-484.052258311211,Crosscourt,Forehand,,,,,,,,,,89.6914807523596,334.51406933491,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
40-30,2-1,0-0,,750999,1.0,750999.0,21,,7,Ad,Thomas Paulsell,Far,,,,,,,,,,166.333289588715,447.41142279067,Down the Line,Backhand,,,,,,,,,,184.576235782932,-338.72069116343,,,1.0,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,Spencer Johnson,1,,,
40-40,2-1,0-0,1.0,780999,,,22,1.0,1,Ad,Thomas Paulsell,Far,0.0,T,-27.8782042869497,8.00494860017084,0.0,Body,-84.3226323271655,-278.521188757511,,5.13987860892123,480.547933070618,,,,,,,,,,,,,,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,Double Fault,Body,
40-40,2-1,0-0,,798999,1.0,798999.0,22,1.0,2,Ad,Thomas Paulsell,Far,,,,,,,,,,-102.503532370901,-442.35586723511693,Down the Line,Forehand,,,,,,,,,,-149.573173665715,395.391409667337,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,Spencer Johnson,,,,Deep
0-0,3-1,0-0,1.0,842999,,,23,,1,Deuce,Spencer Johnson,Near,1.0,T,-0.214616141732173,235.248381452197,,,,,,19.2856353893164,-430.95028433923505,,,1.0,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Thomas Paulsell,Spencer Johnson,,,,,,1st Serve In,T,
0-0,3-1,0-0,,843999,,,23,,2,Ad,Spencer Johnson,Near,,,,,,,,,,27.0120078740018,532.113949037345,Down the Line,Backhand,,,,,,,,,,106.463883420767,492.935536963875,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Thomas Paulsell,,,,,,,,
0-0,3-1,0-0,,843999,1.0,843999.0,23,,3,Ad,Spencer Johnson,Near,,,,,,,,,,106.463883420767,349.64134951863,Down the Line,Backhand,1.0,,,,,,,,,157.786729002543,43.0792432195753,,,1.0,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Thomas Paulsell,Spencer Johnson,,1.0,,Thomas Paulsell,1,,,
15-0,3-1,0-0,1.0,868999,,,24,,1,Ad,Spencer Johnson,Near,1.0,T,47.413172572154,180.468826552838,,,,,,-55.6451771653256,-440.678439413596,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,1.0,,Thomas Paulsell,Spencer Johnson,,,,,,1st Serve In,T,
15-0,3-1,0-0,,868999,,,24,,2,Ad,Spencer Johnson,Near,,,,,,,,,,92.8613079614568,488.967492344454,Down the Line,Forehand,1.0,,,,,,,,,117.443296150421,-168.103461286002,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Thomas Paulsell,Thomas Paulsell,,1.0,,,,,,Short
15-0,3-1,0-0,,870000,,,24,,3,Deuce,Spencer Johnson,Near,,,,,,,,,,117.443296150421,-188.208098206377,Down the Line,,,1.0,,,,,1,,,37.970291994731,344.275945975325,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,,,,,Short
15-0,3-1,0-0,,871999,,,24,,4,Ad,Spencer Johnson,Near,,,,,,,,,,34.4446467628868,548.688615485281,Crosscourt,Forehand,,,,,,,,,,-48.7293088363703,27.9295713035726,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Thomas Paulsell,1.0,,,,,,,
15-0,3-1,0-0,,878999,1.0,878999.0,24,,5,Deuce,Spencer Johnson,Near,,,,,,,,,,-32.7984908136313,192.645182633321,Down the Line,,,1.0,,,,,1,,,-17.4612259404984,-186.648906386605,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,Spencer Johnson,,,,
30-0,3-1,0-0,1.0,900999,,,25,,1,Deuce,Spencer Johnson,Near,1.0,Body,-96.6256452317961,243.597090988501,,,,,,11.3214895013065,-450.698261154623,,,1.0,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Thomas Paulsell,Spencer Johnson,,,,,,1st Serve In,Body,
30-0,3-1,0-0,,902000,1.0,902000.0,25,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-140.156818678843,482.170740375954,Down the Line,Forehand,1.0,,,,,,,,,-105.675847550252,88.8458388013539,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Thomas Paulsell,Thomas Paulsell,,,,Spencer Johnson,1,,,
40-0,3-1,0-0,1.0,922999,1.0,922999.0,26,,1,Ad,Spencer Johnson,Near,1.0,Wide,157.038998250138,209.185668197617,,,,,1,-58.109186351676,-486.88525262442,,,,,,,,,,,,,,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,1.0,,Thomas Paulsell,Spencer Johnson,,,,Spencer Johnson,,1st Serve In,Wide,
0-0,4-1,0-0,1.0,1028000,,,27,,1,Deuce,Thomas Paulsell,Near,0.0,Body,-53.0695538057469,-9.05380030620706,1.0,Body,-87.9819389763325,227.85019138221,,31.5682469378665,-466.106758529943,,,,,,,,,,,,,,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,2nd Serve In,Body,
0-0,4-1,0-0,,1038999,1.0,1038999.0,27,,2,Deuce,Thomas Paulsell,Near,,,,,,,,,,-126.782409230031,462.069548337469,Crosscourt,Backhand,,,,,,,,,,208.458874671808,-411.72198709515,,,1.0,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,Thomas Paulsell,1,,,
15-0,4-1,0-0,1.0,1075000,,,28,,1,Ad,Thomas Paulsell,Near,1.0,Wide,125.052734033181,181.458885607955,,,,,,7.80637029745878,-449.372938538701,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,1st Serve In,Wide,
15-0,4-1,0-0,,1075999,,,28,,2,Ad,Thomas Paulsell,Near,,,,,,,,,,163.822200349872,491.09061132958,Crosscourt,Forehand,,,,,,,,,,-64.024622703379,-360.50417213454705,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
15-0,4-1,0-0,,1076999,,,28,,3,Ad,Thomas Paulsell,Near,,,,,,,,,,-91.8822725283865,-511.41663932607,Down the Line,Backhand,,,,,,,,,,-42.1526848206256,243.348293963129,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
15-0,4-1,0-0,,1078000,,,28,,4,Deuce,Thomas Paulsell,Near,,,,,,,,,,-34.9151793525629,401.452717628839,Crosscourt,Backhand,,,,,,,,,,39.4066546369,-408.20947069095297,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
15-0,4-1,0-0,,1079999,1.0,1079999.0,28,,5,Deuce,Thomas Paulsell,Near,,,,,,,,,,52.4146434820377,-499.558743438062,Crosscourt,Forehand,,,,,,,,,,-143.320674759331,347.964725502882,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,Thomas Paulsell,,,,Short
30-0,4-1,0-0,1.0,1110999,1.0,1120999.0,29,,1,Deuce,Thomas Paulsell,Near,0.0,Wide,-123.337871828458,277.284093394432,0.0,T,-45.5881889763544,-196.438456911535,,26.9729658792512,-451.280101705804,,,,,,,,,,,,,,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,1,Spencer Johnson,,Double Fault,T,
30-15,4-1,0-0,1.0,1154000,,,30,,1,Ad,Thomas Paulsell,Near,1.0,T,45.55584536305609,189.128608923787,,,,,,2.50370188101358,-428.116983814302,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,1st Serve In,T,
30-15,4-1,0-0,,1154999,,,30,,2,Ad,Thomas Paulsell,Near,,,,,,,,,,44.189987970230895,497.808590332201,Crosscourt,Backhand,,,,,,,,,,-15.072162073483,-217.248146325347,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Short
30-15,4-1,0-0,,1155999,,,30,,3,Ad,Thomas Paulsell,Near,,,,,,,,,,-53.2190234032971,-464.617995406584,Down the Line,Forehand,,,,,,,,,,-35.8779855642859,322.005856299046,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,1.0,,,,,,Short
30-15,4-1,0-0,,1157999,,,30,,4,Deuce,Thomas Paulsell,Near,,,,,,,,,,-39.5468613298133,544.547408136202,Crosscourt,Backhand,,,,,,,,,,104.638593613244,-392.260854111783,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
30-15,4-1,0-0,,1158999,,,30,,5,Deuce,Thomas Paulsell,Near,,,,,,,,,,113.888828740099,-528.742175196577,Crosscourt,Forehand,,,,,,,,,,-82.801142825854,186.887139107515,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
30-15,4-1,0-0,,1160000,,,30,,6,Deuce,Thomas Paulsell,Near,,,,,,,,,,-157.531271872185,532.229276027722,Down the Line,Backhand,,,,,,,,,,-17.0224628171391,-337.946243438146,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
30-15,4-1,0-0,,1161999,,,30,,7,Ad,Thomas Paulsell,Near,,,,,,,,,,-9.49727143481574,-521.136450130964,Crosscourt,Forehand,,,,,,,,,,81.4040135607629,447.944881889532,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,1.0,,,,,,,Deep
30-15,4-1,0-0,,1163000,,,30,,8,Ad,Thomas Paulsell,Near,,,,,,,,,,90.6113790463224,529.030856298939,Down the Line,Forehand,,,,,,,,,,20.0565999562451,-324.188418635003,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
30-15,4-1,0-0,,1164000,,,30,,9,Ad,Thomas Paulsell,Near,,,,,,,,,,-2.26110564304345,-494.706665572798,Down the Line,Forehand,,,,,,,,,,-95.8352362204229,495.5034667539,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,1.0,,,,,,Long
30-15,4-1,0-0,,1165999,1.0,1165999.0,30,,10,Deuce,Thomas Paulsell,Near,,,,,,,,,,-126.521937882699,541.485367453789,Down the Line,Backhand,,,,,,,,,,-100.94575678035,-283.662674977981,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,Spencer Johnson,,,,Short
30-30,4-1,0-0,1.0,1195000,,,31,,1,Deuce,Thomas Paulsell,Near,1.0,Wide,-121.791464348144,216.522692475829,,,,,,42.5557742781932,-456.495270122249,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,1st Serve In,Wide,
30-30,4-1,0-0,,1195000,,,31,,2,Deuce,Thomas Paulsell,Near,,,,,,,,,,-199.878401137255,538.532529527281,Down the Line,Backhand,,,,,,,,,,-112.138713910703,-221.317700131119,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
30-30,4-1,0-0,,1196999,,,31,,3,Ad,Thomas Paulsell,Near,,,,,,,,,,-88.4231900699456,-474.678007436325,Down the Line,Backhand,,,,,,,,,,-93.1439413822791,226.03041338571,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
30-30,4-1,0-0,,1198000,,,31,,4,Deuce,Thomas Paulsell,Near,,,,,,,,,,-101.487330489886,527.918121172081,Down the Line,Backhand,1.0,,,,,,,,,-82.4633147418647,-171.698654855554,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
30-30,4-1,0-0,,1199999,,,31,,5,Ad,Thomas Paulsell,Near,,,,,,,,,,-67.9882655292737,-423.82868000853,Down the Line,Backhand,1.0,,,,,,,,,-58.3721839457266,373.13617125965,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
30-30,4-1,0-0,,1201000,,,31,,6,Deuce,Thomas Paulsell,Near,,,,,,,,,,-33.7929516622748,506.66101815371906,Crosscourt,Forehand,,,,,,,,,,95.7965387138613,-370.00048665772704,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Deep
30-30,4-1,0-0,,1202999,,,31,,7,Deuce,Thomas Paulsell,Near,,,,,,,,,,107.485711942202,-536.186411854491,Crosscourt,Forehand,,,,,,,,,,-122.62635061236,345.79682305319,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
30-30,4-1,0-0,,1204000,,,31,,8,Deuce,Thomas Paulsell,Near,,,,,,,,,,-178.961920384859,528.868372703139,Down the Line,Backhand,,,,,,,,,,-58.3682797462516,-390.90536964109293,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
30-30,4-1,0-0,,1205999,,,31,,9,Ad,Thomas Paulsell,Near,,,,,,,,,,-43.8099026683938,-523.402455161584,Crosscourt,Forehand,,,,,,,,,,122.685870516122,391.455325896561,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,1.0,,,,,,,Deep
30-30,4-1,0-0,,1206999,,,31,,10,Ad,Thomas Paulsell,Near,,,,,,,,,,138.467525153034,521.014616141463,Down the Line,Forehand,,,,,,,,,,5.03580489938497,-408.53133748885296,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
30-30,4-1,0-0,,1208999,,,31,,11,Ad,Thomas Paulsell,Near,,,,,,,,,,-17.3522145669202,-538.736275152828,Down the Line,Forehand,,,,,,,,,,-102.587587489011,347.00368000857,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,1.0,,,,,,Short
30-30,4-1,0-0,,1209999,,,31,,12,Deuce,Thomas Paulsell,Near,,,,,,,,,,-143.820565398001,522.943596893868,Down the Line,Backhand,,,,,,,,,,-159.712532808316,-302.536838363798,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,
30-30,4-1,0-0,,1211999,,,31,,13,Ad,Thomas Paulsell,Near,,,,,,,,,,-182.737396106642,-518.586663385559,Crosscourt,Backhand,,,,,,,,,,76.9524223534161,303.326175634139,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
30-30,4-1,0-0,,1214000,,,31,,14,Ad,Thomas Paulsell,Near,,,,,,,,,,110.03875218717,491.184847987498,Crosscourt,Forehand,,,,,,,,,,-87.7143482064289,-290.3401192037,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
30-30,4-1,0-0,,1214999,,,31,,15,Ad,Thomas Paulsell,Near,,,,,,,,,,-135.401350612354,-523.682103018102,Down the Line,Backhand,,,,,,,,,,-67.8773020559579,370.247714348015,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
30-30,4-1,0-0,,1217000,,,31,,16,Deuce,Thomas Paulsell,Near,,,,,,,,,,-63.2711122046917,532.011521215823,Down the Line,Backhand,,,,,,,,,,-62.2094378827325,-259.533688757521,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
