pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,isInsideOut,isInsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
0-15,0-1,0-0,,392086,,,9,,2,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-47.0,-488.0,Crosscourt,Backhand,,,,,,,,,,17.0,380.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,1,,,,0,,,Deep
0-15,0-1,0-0,,393057,,,9,,4,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-92.0,-512.0,Crosscourt,Forehand,,,,,,,,,,35.0,294.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
0-15,0-1,0-0,,393199,,,9,,3,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,25.0,496.0,Crosscourt,Forehand,,,,,,,,,,-47.0,-201.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,1,,,,0,,,Short
0-15,0-1,0-0,,394101,,,9,,5,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,86.0,498.0,Down the Line,Backhand,,,,,,,,,,65.0,-201.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
0-15,0-1,0-0,,395801,,,9,,6,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,62.0,-381.0,Down the Line,Backhand,,,,1.0,,,,,,131.0,356.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
0-15,0-1,0-0,,396748,,,9,,7,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,147.0,506.0,Down the Line,Backhand,,,,,,,,,1.0,49.0,-305.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
0-15,0-1,0-0,,400183,1.0,400193.0,9,,8,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,25.0,-309.0,Down the Line,Forehand,,,,,,,,,,51.0,396.0,1.0,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,Spencer Johnson,0,,,Deep
15-15,0-1,0-0,1.0,417568,,,10,,1,Deuce,Oscar Pinto Sansano,Far,0.0,T,31.0,25.0,1.0,Body,66.0,-124.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,2nd Serve In,Body,
15-15,0-1,0-0,,432995,,,10,,2,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,101.0,-469.0,Down the Line,Forehand,,,,,,,,,,47.0,342.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,,0,,,Short
15-15,0-1,0-0,,434484,,,10,,3,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,69.0,496.0,Down the Line,Backhand,,,,,,,,,,82.0,-273.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
15-15,0-1,0-0,,436359,,,10,,4,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,114.0,-482.0,Crosscourt,Backhand,,,,,,,,,,-96.0,199.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
15-15,0-1,0-0,,437404,,,10,,5,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,-192.0,482.0,Crosscourt,Forehand,,,,,,,,,,146.0,-364.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
15-15,0-1,0-0,,438951,,,10,,6,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,213.0,-488.0,Down the Line,Backhand,,,,,,,,,,53.0,444.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
15-15,0-1,0-0,,440810,,,10,,7,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,39.0,552.0,Down the Line,Backhand,,,,,,,,,,47.0,-167.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
15-15,0-1,0-0,,442210,,,10,,8,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,55.0,-469.0,Down the Line,Forehand,,,,,,,,,,45.0,358.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,,0,,,Deep
15-15,0-1,0-0,,443710,,,10,,9,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,50.0,482.0,Down the Line,Forehand,,,,,,,,,,63.0,-326.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,1,,,0,,,Short
15-15,0-1,0-0,,448990,1.0,449000.0,10,,10,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,77.0,-472.0,Down the Line,Backhand,,,,,,,,,,39.0,-12.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,Oscar Pinto Sansano,1,,,
15-30,0-1,0-0,1.0,470500,,,11,,1,Ad,Oscar Pinto Sansano,Far,0.0,Body,-88.0,20.0,1.0,T,-49.0,-206.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,2nd Serve In,T,
15-30,0-1,0-0,,480915,,,11,,2,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-88.0,-474.0,Crosscourt,Forehand,,,,,,,,,,45.0,286.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
15-30,0-1,0-0,,482254,,,11,,3,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,87.0,472.0,Crosscourt,Backhand,,,,,,,,,,-91.0,-321.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
15-30,0-1,0-0,,484003,,,11,,4,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-136.0,-520.0,Crosscourt,Forehand,,,,,,,,,,93.0,380.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
15-30,0-1,0-0,,485668,,,11,,5,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,122.0,488.0,Crosscourt,Backhand,,,,,,,,,,-46.0,-236.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
15-30,0-1,0-0,,486810,1.0,488542.0,11,,6,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-64.0,-469.0,Down the Line,Forehand,,,,,,,,,,-112.0,470.0,,,,,1.0,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,Oscar Pinto Sansano,1,,,Long
15-40,0-1,0-0,1.0,502252,,,12,,1,Deuce,Oscar Pinto Sansano,Far,0.0,Wide,178.0,-246.0,1.0,Body,61.0,-143.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,2nd Serve In,Body,
15-40,0-1,0-0,,517586,,,12,,2,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,74.0,-317.0,Down the Line,Forehand,,,,1.0,,,,,,37.0,316.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,,0,,,Short
15-40,0-1,0-0,,518064,1.0,519466.0,12,,3,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,71.0,488.0,Crosscourt,Backhand,,,,,,,,,,-46.0,12.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,Spencer Johnson,1,,,
30-40,0-1,0-0,1.0,545826,,,13,,1,Ad,Oscar Pinto Sansano,Far,1.0,Body,-94.0,-180.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,1st Serve In,Body,
30-40,0-1,0-0,,548474,,,13,,2,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-168.0,-496.0,Down the Line,Forehand,,,,,,,,,,-43.0,396.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
30-40,0-1,0-0,,550195,,,13,,3,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,-22.0,509.0,Crosscourt,Forehand,,,,,,,,,,77.0,-342.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
30-40,0-1,0-0,,551645,1.0,553813.0,13,,4,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,127.0,-512.0,Crosscourt,Backhand,,,,,,,,,,-33.0,-7.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,Oscar Pinto Sansano,1,,,
0-0,1-1,0-0,1.0,576724,,,14,,1,Deuce,Spencer Johnson,Near,1.0,Body,-99.0,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,1st Serve In,Body,
0-0,1-1,0-0,,580757,,,14,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-163.0,544.0,Down the Line,Forehand,,,,,,,,,,-41.0,-111.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
0-0,1-1,0-0,,581429,,,14,,3,Ad,Spencer Johnson,Near,,,,,,,,,,-46.0,-109.0,Crosscourt,Forehand,,1.0,,,,,,,,55.0,361.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Deep
0-0,1-1,0-0,,582979,,,14,,4,Ad,Spencer Johnson,Near,,,,,,,,,,114.0,504.0,Down the Line,Backhand,,,,,,,,,,10.0,-100.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
0-0,1-1,0-0,,582980,1.0,583927.0,14,,5,Deuce,Spencer Johnson,Near,,,,,,,,,,10.0,-69.0,Crosscourt,Forehand,,1.0,,,,,,,,-96.0,356.0,1.0,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,1,,,Spencer Johnson,0,,,Deep
15-0,1-1,0-0,1.0,601749,,,15,,1,Ad,Spencer Johnson,Near,1.0,Body,90.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,1st Serve In,Body,
15-0,1-1,0-0,,604767,,,15,,2,Ad,Spencer Johnson,Near,,,,,,,,,,237.0,504.0,Crosscourt,Backhand,,,,,,,,,,-38.0,-265.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
15-0,1-1,0-0,,607260,1.0,608058.0,15,,3,Ad,Spencer Johnson,Near,,,,,,,,,,-86.0,-424.0,Crosscourt,Forehand,,,,,,,,,,93.0,276.0,1.0,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,Spencer Johnson,0,,,Short
30-0,1-1,0-0,1.0,627616,,,16,,1,Deuce,Spencer Johnson,Near,0.0,Body,-80.0,260.0,1.0,T,-22.0,212.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,2nd Serve In,T,
30-0,1-1,0-0,,644635,,,16,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-33.0,544.0,Down the Line,Backhand,,,,,,,,,,-46.0,-185.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,1,,,0,,,Short
30-0,1-1,0-0,,646173,,,16,,3,Ad,Spencer Johnson,Near,,,,,,,,,,-54.0,-176.0,Crosscourt,Backhand,,1.0,,,,,,,,87.0,305.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,1,,,,0,,,Short
30-0,1-1,0-0,,647102,1.0,648827.0,16,,4,Ad,Spencer Johnson,Near,,,,,,,,,,130.0,418.0,Down the Line,Backhand,,,,,,,,,,175.0,-337.0,,,1.0,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,Spencer Johnson,1,,,
40-0,1-1,0-0,1.0,669293,,,17,,1,Ad,Spencer Johnson,Near,1.0,T,46.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,1st Serve In,T,
40-0,1-1,0-0,,672350,,,17,,2,Ad,Spencer Johnson,Near,,,,,,,,,,110.0,517.0,Down the Line,Forehand,,,,,,,,,,94.0,-257.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,1,,,0,,,Short
40-0,1-1,0-0,,673544,1.0,695886.0,17,,3,Deuce,Spencer Johnson,Near,,,,,,,,,,89.0,-256.0,Down the Line,Backhand,,,,,,,,,,75.0,-220.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,Oscar Pinto Sansano,1,,,
40-15,1-1,0-0,1.0,694847,,,18,,1,Deuce,Spencer Johnson,Near,1.0,Body,-58.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,1st Serve In,Body,
40-15,1-1,0-0,,698699,1.0,699914.0,18,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-52.0,525.0,Down the Line,Backhand,,,,,,,,,,-68.0,9.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,1,,Spencer Johnson,1,,,
0-0,2-1,0-0,1.0,780606,,,19,,1,Deuce,Oscar Pinto Sansano,Near,1.0,T,-35.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,1st Serve In,T,
0-0,2-1,0-0,,783718,,,19,,2,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-77.0,516.0,Crosscourt,Forehand,1.0,,,,,,,,,56.0,-345.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,1,,,,0,,,Short
0-0,2-1,0-0,,785294,,,19,,3,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,160.0,-529.0,Crosscourt,Forehand,,,,,,,,,,-88.0,184.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
0-0,2-1,0-0,,788229,,,19,,4,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-165.0,548.0,Crosscourt,Backhand,,,,,,,,,,99.0,-296.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
0-0,2-1,0-0,,788230,,,19,,5,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,152.0,-490.0,Down the Line,Forehand,,,,,,,,,,91.0,373.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
0-0,2-1,0-0,,789294,,,19,,6,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,190.0,503.0,Down the Line,Forehand,,,,,,,,1.0,,43.0,-142.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
0-0,2-1,0-0,,790804,,,19,,7,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,64.0,-151.0,Crosscourt,Forehand,,,,,1.0,,,,,-37.0,146.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
0-0,2-1,0-0,,792238,,,19,,8,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-51.0,84.0,Down the Line,Backhand,,,,,1.0,,,,,-93.0,-59.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
0-0,2-1,0-0,,793282,1.0,795340.0,19,,9,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-104.0,-111.0,Crosscourt,Backhand,,,,,,,,,,115.0,392.0,1.0,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,Oscar Pinto Sansano,0,,,Deep
0-15,2-1,0-0,1.0,816199,,,20,,1,Ad,Oscar Pinto Sansano,Near,0.0,Body,83.0,341.0,1.0,T,13.0,189.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,2nd Serve In,T,
0-15,2-1,0-0,,827718,1.0,829320.0,20,,2,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,85.0,559.0,Crosscourt,Backhand,,,,,,,,,,-64.0,2.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,1,,,Oscar Pinto Sansano,1,,,
0-30,2-1,0-0,1.0,849526,,,21,,1,Deuce,Oscar Pinto Sansano,Near,0.0,T,16.0,0.0,1.0,T,-16.0,195.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,2nd Serve In,T,
0-30,2-1,0-0,,865581,,,21,,2,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,-45.0,562.0,Down the Line,Forehand,,,,,,,,,,-27.0,-310.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,,0,,,Short
0-30,2-1,0-0,,867257,,,21,,3,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,-19.0,-490.0,Crosscourt,Forehand,,,,,,,,,,24.0,371.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,1,,,,0,,,Deep
0-30,2-1,0-0,,868698,,,21,,4,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,43.0,524.0,Crosscourt,Forehand,,,,,,,,,,-43.0,-312.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
0-30,2-1,0-0,,869772,,,21,,5,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,19.0,-543.0,Down the Line,Backhand,,,,,,,,,,19.0,392.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,1,,,0,,,Deep
0-30,2-1,0-0,,871213,,,21,,6,Ad,Oscar Pinto Sansano,Near,,,,,,,,,,110.0,559.0,Down the Line,Forehand,,,,,,,,,,96.0,-323.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
0-30,2-1,0-0,,872452,,,21,,7,Deuce,Oscar Pinto Sansano,Near,,,,,,,,,,184.0,-532.0,Crosscourt,Forehand,,,,,,,,,,-5.0,408.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
